Edge1-Edge2	KappaScore
GO:0018130 (term-term) GO:0006355	0.7806313810054267
GO:0018130 (term-term) GO:0009059	0.6291067497306664
GO:0018130 (term-term) GO:0010467	0.5255672575502655
GO:0018130 (term-term) GO:0010468	0.6662132994293486
GO:0018130 (term-term) GO:0016070	0.58690293784558
GO:0019219 (term-term) GO:0003700	0.6862125453067963
GO:0019219 (term-term) GO:0006139	0.508277242132072
GO:0019219 (term-term) GO:0006351	0.967806524184477
GO:0019219 (term-term) GO:0006355	0.9837812106855867
GO:0019219 (term-term) GO:0009059	0.6882140034925807
GO:0019219 (term-term) GO:0010467	0.6646700243641721
GO:0019219 (term-term) GO:0010468	0.8528858118240116
GO:0019219 (term-term) GO:0016070	0.7371953479519568
GO:0019219 (term-term) GO:0018130	0.7669997761178842
GO:0019219 (term-term-ontology) GO:0006139	2.0
GO:0019222 (term-term) GO:0003700	0.5535033446724961
GO:0019222 (term-term) GO:0006139	0.4523536165327209
GO:0019222 (term-term) GO:0006351	0.8157974387609197
GO:0019222 (term-term) GO:0006355	0.8298751704605055
GO:0019222 (term-term) GO:0009059	0.656815040611924
GO:0019222 (term-term) GO:0010467	0.7673170731707315
GO:0019222 (term-term) GO:0010468	0.9616544073314842
GO:0019222 (term-term) GO:0016070	0.6872191471717034
GO:0019222 (term-term) GO:0018130	0.6326297830855472
GO:0019222 (term-term) GO:0019219	0.845668124367257
GO:0019222 (term-term-ontology) GO:0009892	2.0
GO:0019290 (term-term) GO:0019184	0.8978805394990376
GO:0019290 (term-term-ontology) GO:0019184	2.0
GO:0019438 (term-term) GO:0003700	0.5065176908752329
GO:0019438 (term-term) GO:0006139	0.6051909354661648
GO:0019438 (term-term) GO:0006351	0.787381473377097
GO:0019438 (term-term) GO:0006355	0.771949098233086
GO:0019438 (term-term) GO:0009059	0.6208869814020029
GO:0019438 (term-term) GO:0010467	0.508644450012528
GO:0019438 (term-term) GO:0010468	0.6580040661186245
GO:0019438 (term-term) GO:0016070	0.5788259420661368
GO:0019438 (term-term) GO:0018130	0.963441972753923
GO:0019438 (term-term) GO:0019219	0.7583880379285193
GO:0019438 (term-term) GO:0019222	0.6245080031487797
GO:0019540 (term-term) GO:0019184	0.7737191650853901
GO:0019540 (term-term) GO:0019290	0.8729016786570759
GO:0019540 (term-term-ontology) GO:0019290	2.0
GO:0019725 (term-term) GO:0006879	0.5853976531942632
GO:0019725 (term-term) GO:0010106	0.47139107611548464
GO:0031323 (term-term) GO:0003700	0.6179461663551856
GO:0031323 (term-term) GO:0006139	0.46177481512342455
GO:0031323 (term-term) GO:0006351	0.89140874844165
GO:0031323 (term-term) GO:0006355	0.9063338642462855
GO:0031323 (term-term) GO:0009059	0.7065123344036609
GO:0031323 (term-term) GO:0010467	0.6916026469917091
GO:0031323 (term-term) GO:0010468	0.8815936452773986
GO:0031323 (term-term) GO:0016070	0.6904485654166094
GO:0031323 (term-term) GO:0018130	0.7005411007364153
GO:0031323 (term-term) GO:0019219	0.9224348203154643
GO:0031323 (term-term) GO:0019222	0.9223032129331761
GO:0031323 (term-term) GO:0019438	0.6922183507549361
GO:0031323 (term-term-ontology) GO:0019219	2.0
GO:0031323 (term-term-ontology) GO:0019222	2.0
GO:0031324 (term-term) GO:0009892	0.918177139916519
GO:0031324 (term-term) GO:0010605	0.8728715685984187
GO:0031324 (term-term-ontology) GO:0009892	2.0
GO:0031324 (term-term-ontology) GO:0031323	2.0
GO:0031326 (term-term) GO:0003700	0.6533169594746998
GO:0031326 (term-term) GO:0006139	0.47060659660805326
GO:0031326 (term-term) GO:0006351	0.9314511225832126
GO:0031326 (term-term) GO:0006355	0.9469020638065765
GO:0031326 (term-term) GO:0009059	0.7411878693925006
GO:0031326 (term-term) GO:0010467	0.7168976872415377
GO:0031326 (term-term) GO:0010468	0.909875299156065
GO:0031326 (term-term) GO:0016070	0.7252686143274217
GO:0031326 (term-term) GO:0018130	0.7356382067533933
GO:0031326 (term-term) GO:0019219	0.9314511225832126
GO:0031326 (term-term) GO:0019222	0.8819063338147308
GO:0031326 (term-term) GO:0019438	0.7271742075318343
GO:0031326 (term-term) GO:0031323	0.9592290268814907
GO:0031326 (term-term-ontology) GO:0031323	2.0
GO:0031327 (term-term) GO:0009892	0.8411107409986974
GO:0031327 (term-term) GO:0010605	0.8499244903095895
GO:0031327 (term-term) GO:0031324	0.9219184809297754
GO:0031327 (term-term-ontology) GO:0031324	2.0
GO:0031327 (term-term-ontology) GO:0031326	2.0
GO:0031328 (term-term) GO:0010557	1.0
GO:0031328 (term-term) GO:0010604	0.9523524123464193
GO:0031328 (term-term-ontology) GO:0031326	2.0
GO:0031667 (term-term) GO:0006879	0.5482954545454547
GO:0031667 (term-term) GO:0009267	0.9732668273272441
GO:0031667 (term-term) GO:0010106	0.6105544422177688
GO:0033993 (term-term) GO:0010033	0.4920127795527144
GO:0033993 (term-term-ontology) GO:0010033	2.0
GO:0034641 (term-term) GO:0006139	0.7845013154747669
GO:0034641 (term-term) GO:0009059	0.44596525532074893
GO:0034641 (term-term) GO:0010467	0.48278992359482575
GO:0034641 (term-term) GO:0016070	0.5233033524121015
GO:0034641 (term-term) GO:0018130	0.47563496751329
GO:0034641 (term-term) GO:0019438	0.5059920106524635
GO:0034641 (term-term-ontology) GO:0006139	2.0
GO:0034654 (term-term) GO:0003700	0.5422626641227407
GO:0034654 (term-term) GO:0006139	0.6472108381842387
GO:0034654 (term-term) GO:0006351	0.8319064696005471
GO:0034654 (term-term) GO:0006355	0.8161887999000177
GO:0034654 (term-term) GO:0009059	0.6622992910880996
GO:0034654 (term-term) GO:0010467	0.5491873075879364
GO:0034654 (term-term) GO:0010468	0.6996311733485262
GO:0034654 (term-term) GO:0016070	0.6195989507768286
GO:0034654 (term-term) GO:0018130	0.9629485785303714
GO:0034654 (term-term) GO:0019219	0.8022429054124085
GO:0034654 (term-term) GO:0019222	0.6656332994362553
GO:0034654 (term-term) GO:0019438	0.9538247081373061
GO:0034654 (term-term) GO:0031323	0.7344823747305352
GO:0034654 (term-term) GO:0031326	0.7702194389496447
GO:0034654 (term-term) GO:0034641	0.47186400937866363
GO:0034654 (term-term-ontology) GO:0006139	2.0
GO:0034654 (term-term-ontology) GO:0018130	2.0
GO:0034654 (term-term-ontology) GO:0019438	2.0
GO:0036293 (term-term) GO:0001666	0.9720775039512961
GO:0036293 (term-term-ontology) GO:0001666	2.0
GO:0042592 (term-term) GO:0006879	0.5281899109792283
GO:0042592 (term-term) GO:0010106	0.42200094831673796
GO:0042592 (term-term) GO:0019725	0.9288802743402421
GO:0042592 (term-term-ontology) GO:0019725	2.0
GO:0043170 (term-term) GO:0006139	0.5054892474547438
GO:0043170 (term-term) GO:0009059	0.5583149113660064
GO:0043170 (term-term) GO:0010467	0.5796439751907277
GO:0043170 (term-term) GO:0010468	0.42900870068207553
GO:0043170 (term-term) GO:0016070	0.516422560518269
GO:0043170 (term-term) GO:0019222	0.4322578033278006
GO:0043170 (term-term) GO:0034641	0.4813565041336258
GO:0043170 (term-term-ontology) GO:0009059	2.0
GO:0043170 (term-term-ontology) GO:0010467	2.0
GO:0043170 (term-term-ontology) GO:0010604	2.0
GO:0043170 (term-term-ontology) GO:0010605	2.0
GO:0044271 (term-term) GO:0006139	0.5153203342618384
GO:0044271 (term-term) GO:0006351	0.624078624078624
GO:0044271 (term-term) GO:0006355	0.6102362204724409
GO:0044271 (term-term) GO:0009059	0.7595419847328243
GO:0044271 (term-term) GO:0010467	0.6489058039961941
GO:0044271 (term-term) GO:0010468	0.5801749271137026
GO:0044271 (term-term) GO:0016070	0.5076775431861804
GO:0044271 (term-term) GO:0018130	0.7876745305729419
GO:0044271 (term-term) GO:0019219	0.5975429975429976
GO:0044271 (term-term) GO:0019222	0.5469506292352371
GO:0044271 (term-term) GO:0019438	0.8225108225108224
GO:0044271 (term-term) GO:0031323	0.6136585365853658
GO:0044271 (term-term) GO:0031326	0.6474045053868756
GO:0044271 (term-term) GO:0034641	0.6530612244897959
GO:0044271 (term-term) GO:0034654	0.778153697438376
GO:0044271 (term-term-ontology) GO:0034641	2.0
GO:0044271 (term-term-ontology) GO:0034654	2.0
GO:0044550 (term-term) GO:0019184	0.876818455711457
GO:0044550 (term-term) GO:0019290	0.777497900923594
GO:0044550 (term-term) GO:0019540	0.6600142551674989
GO:0044550 (term-term-ontology) GO:0019290	2.0
GO:0045892 (term-term) GO:0009892	0.7356651563060269
GO:0045892 (term-term) GO:0010605	0.7728725937011083
GO:0045892 (term-term) GO:0031324	0.813453265545561
GO:0045892 (term-term) GO:0031327	0.8899315437274056
GO:0045892 (term-term-ontology) GO:0006351	2.0
GO:0045892 (term-term-ontology) GO:0006355	2.0
GO:0045893 (term-term) GO:0010557	0.9198184568835099
GO:0045893 (term-term) GO:0010604	0.8726573762614133
GO:0045893 (term-term) GO:0031328	0.9198184568835099
GO:0045893 (term-term-ontology) GO:0006351	2.0
GO:0045893 (term-term-ontology) GO:0006355	2.0
GO:0045926 (term-term) GO:0004540	0.4808320232192528
GO:0045926 (term-term) GO:0040008	0.7354409317803661
GO:0045926 (term-term-ontology) GO:0040008	2.0
GO:0045934 (term-term) GO:0009892	0.7903296703296699
GO:0045934 (term-term) GO:0010605	0.7973065733991436
GO:0045934 (term-term) GO:0031324	0.8699209162803377
GO:0045934 (term-term) GO:0031327	0.8424066664219375
GO:0045934 (term-term) GO:0045892	0.9421280381768916
GO:0045934 (term-term-ontology) GO:0006139	2.0
GO:0045934 (term-term-ontology) GO:0019219	2.0
GO:0045934 (term-term-ontology) GO:0031324	2.0
GO:0045935 (term-term) GO:0010557	0.8956350508697076
GO:0045935 (term-term) GO:0010604	0.9004175365344476
GO:0045935 (term-term) GO:0031328	0.8956350508697076
GO:0045935 (term-term) GO:0045893	0.971883289124668
GO:0045935 (term-term-ontology) GO:0006139	2.0
GO:0045935 (term-term-ontology) GO:0019219	2.0
GO:0046688 (term-term) GO:0010038	0.6590421729806991
GO:0046688 (term-term-ontology) GO:0010038	2.0
GO:0048518 (term-term) GO:0010557	0.6945417561306364
GO:0048518 (term-term) GO:0010604	0.7383816592928444
GO:0048518 (term-term) GO:0031328	0.6945417561306364
GO:0048518 (term-term) GO:0045893	0.6235795454545455
GO:0048518 (term-term) GO:0045935	0.6479704797047974
GO:0048519 (term-term) GO:0009892	0.763132327223266
GO:0048519 (term-term) GO:0010605	0.7261163376175966
GO:0048519 (term-term) GO:0031324	0.6873686351617063
GO:0048519 (term-term) GO:0031327	0.6185974319175958
GO:0048519 (term-term) GO:0045892	0.5283298724414119
GO:0048519 (term-term) GO:0045926	0.4457355333488261
GO:0048519 (term-term) GO:0045934	0.5745896304866582
GO:0048519 (term-term-ontology) GO:0009892	2.0
GO:0048519 (term-term-ontology) GO:0045926	2.0
GO:0048522 (term-term) GO:0010557	0.9300483941926969
GO:0048522 (term-term) GO:0010604	0.9776213933849398
GO:0048522 (term-term) GO:0031328	0.9300483941926969
GO:0048522 (term-term) GO:0045893	0.8507042253521128
GO:0048522 (term-term) GO:0045935	0.8783101178631566
GO:0048522 (term-term) GO:0048518	0.7593513513513516
GO:0048522 (term-term-ontology) GO:0048518	2.0
GO:0048523 (term-term) GO:0009892	0.8812480982545435
GO:0048523 (term-term) GO:0010605	0.8362700228832953
GO:0048523 (term-term) GO:0031324	0.9576238561994729
GO:0048523 (term-term) GO:0031327	0.8799395922476713
GO:0048523 (term-term) GO:0045892	0.7728725937011083
GO:0048523 (term-term) GO:0045934	0.8284901774915826
GO:0048523 (term-term) GO:0048519	0.7261163376175966
GO:0048523 (term-term-ontology) GO:0031324	2.0
GO:0048523 (term-term-ontology) GO:0048519	2.0
GO:0048878 (term-term) GO:0006879	0.7937743190661476
GO:0048878 (term-term) GO:0009267	0.4657824933687007
GO:0048878 (term-term) GO:0010106	0.6580645161290318
GO:0048878 (term-term) GO:0019725	0.5898538263112637
GO:0048878 (term-term) GO:0031667	0.4519131334022759
GO:0048878 (term-term) GO:0042592	0.7057890563045205
GO:0048878 (term-term-ontology) GO:0042592	2.0
GO:0050794 (term-term) GO:0003700	0.5205076938371976
GO:0050794 (term-term) GO:0006351	0.7756900429360049
GO:0050794 (term-term) GO:0006355	0.7893953240032446
GO:0050794 (term-term) GO:0009059	0.6015411617844437
GO:0050794 (term-term) GO:0010467	0.5869591530805114
GO:0050794 (term-term) GO:0010468	0.7688336349879833
GO:0050794 (term-term) GO:0016070	0.585917750197945
GO:0050794 (term-term) GO:0018130	0.6324620037370214
GO:0050794 (term-term) GO:0019219	0.8049478634226129
GO:0050794 (term-term) GO:0019222	0.8087391078990346
GO:0050794 (term-term) GO:0019438	0.6243084370677732
GO:0050794 (term-term) GO:0031323	0.8807082478867605
GO:0050794 (term-term) GO:0031326	0.8407119944141428
GO:0050794 (term-term) GO:0034654	0.6655304727216066
GO:0050794 (term-term) GO:0044271	0.5445783132530122
GO:0050794 (term-term-ontology) GO:0031323	2.0
GO:0050794 (term-term-ontology) GO:0048522	2.0
GO:0050794 (term-term-ontology) GO:0048523	2.0
GO:0051085 (term-term) GO:0009266	0.4920127795527144
GO:0051085 (term-term) GO:0009408	0.5487228003784294
GO:0051171 (term-term) GO:0003700	0.626577943047265
GO:0051171 (term-term) GO:0006139	0.4701931587442078
GO:0051171 (term-term) GO:0006351	0.9012734343511366
GO:0051171 (term-term) GO:0006355	0.9163231295500394
GO:0051171 (term-term) GO:0009059	0.7151306157047082
GO:0051171 (term-term) GO:0010467	0.7001657174422371
GO:0051171 (term-term) GO:0010468	0.8910619744627841
GO:0051171 (term-term) GO:0016070	0.699089224460829
GO:0051171 (term-term) GO:0018130	0.7092422531551966
GO:0051171 (term-term) GO:0019219	0.9324502445560409
GO:0051171 (term-term) GO:0019222	0.9123036381835639
GO:0051171 (term-term) GO:0019438	0.7008868583714056
GO:0051171 (term-term) GO:0031323	0.9899318234586404
GO:0051171 (term-term) GO:0031326	0.9590461267681211
GO:0051171 (term-term) GO:0034654	0.7433322842320069
GO:0051171 (term-term) GO:0044271	0.6220703124999999
GO:0051171 (term-term) GO:0050794	0.870795252761364
GO:0051171 (term-term-ontology) GO:0019219	2.0
GO:0051171 (term-term-ontology) GO:0019222	2.0
GO:0051172 (term-term) GO:0009892	0.8730069516343737
GO:0051172 (term-term) GO:0010605	0.8828657376143404
GO:0051172 (term-term) GO:0031324	0.9543555229498262
GO:0051172 (term-term) GO:0031327	0.9023408175800178
GO:0051172 (term-term) GO:0045892	0.8578876806196927
GO:0051172 (term-term) GO:0045934	0.9150610776737058
GO:0051172 (term-term) GO:0048519	0.6467647875590113
GO:0051172 (term-term) GO:0048523	0.9121493032107557
GO:0051172 (term-term-ontology) GO:0009892	2.0
GO:0051172 (term-term-ontology) GO:0045934	2.0
GO:0051172 (term-term-ontology) GO:0051171	2.0
GO:0051173 (term-term) GO:0010557	0.9523524123464193
GO:0051173 (term-term) GO:0010604	1.0
GO:0051173 (term-term) GO:0031328	0.9523524123464193
GO:0051173 (term-term) GO:0045893	0.8726573762614133
GO:0051173 (term-term) GO:0045935	0.9004175365344476
GO:0051173 (term-term) GO:0048518	0.7383816592928444
GO:0051173 (term-term) GO:0048522	0.9776213933849398
GO:0051173 (term-term-ontology) GO:0045935	2.0
GO:0051173 (term-term-ontology) GO:0051171	2.0
GO:0051253 (term-term) GO:0009892	0.7543453070683661
GO:0051253 (term-term) GO:0010605	0.7919057686499545
GO:0051253 (term-term) GO:0031324	0.8328075709779177
GO:0051253 (term-term) GO:0031327	0.8735945485519587
GO:0051253 (term-term) GO:0045892	0.9800226159065205
GO:0051253 (term-term) GO:0045934	0.9620615604867576
GO:0051253 (term-term) GO:0048519	0.544010589013898
GO:0051253 (term-term) GO:0048523	0.7919057686499545
GO:0051253 (term-term) GO:0051172	0.8775173324529546
GO:0051253 (term-term-ontology) GO:0010605	2.0
GO:0051253 (term-term-ontology) GO:0016070	2.0
GO:0051253 (term-term-ontology) GO:0045934	2.0
GO:0055076 (term-term) GO:0006879	0.8856937455068294
GO:0055076 (term-term) GO:0009267	0.512269938650307
GO:0055076 (term-term) GO:0010106	0.7439613526570051
GO:0055076 (term-term) GO:0019725	0.539271008082964
GO:0055076 (term-term) GO:0031667	0.4961789375582484
GO:0055076 (term-term) GO:0042592	0.6221165944359011
GO:0055076 (term-term) GO:0048878	0.905861456483126
GO:0055082 (term-term) GO:0006879	0.9209348582794636
GO:0055082 (term-term) GO:0009267	0.5295548688276678
GO:0055082 (term-term) GO:0010106	0.777497900923594
GO:0055082 (term-term) GO:0019725	0.6530909090909085
GO:0055082 (term-term) GO:0031667	0.5125814280240144
GO:0055082 (term-term) GO:0042592	0.592036491494821
GO:0055082 (term-term) GO:0048878	0.8707317073170723
GO:0055082 (term-term) GO:0055076	0.8221874301051226
GO:0055082 (term-term-ontology) GO:0019725	2.0
GO:0055082 (term-term-ontology) GO:0048878	2.0
GO:0060255 (term-term) GO:0003700	0.5728043546529885
GO:0060255 (term-term) GO:0006139	0.4651490260502231
GO:0060255 (term-term) GO:0006351	0.8388139137046188
GO:0060255 (term-term) GO:0006355	0.8531294792164357
GO:0060255 (term-term) GO:0009059	0.6778529235510656
GO:0060255 (term-term) GO:0010467	0.788808817295464
GO:0060255 (term-term) GO:0010468	0.9854913769504516
GO:0060255 (term-term) GO:0016070	0.7084606653278618
GO:0060255 (term-term) GO:0018130	0.6535335689045937
GO:0060255 (term-term) GO:0019219	0.8589621744915418
GO:0060255 (term-term) GO:0019222	0.9761497614976148
GO:0060255 (term-term) GO:0019438	0.64536009860891
GO:0060255 (term-term) GO:0031323	0.8970111964467475
GO:0060255 (term-term) GO:0031326	0.8955419990614735
GO:0060255 (term-term) GO:0034654	0.6867836676217766
GO:0060255 (term-term) GO:0043170	0.4388687454677302
GO:0060255 (term-term) GO:0044271	0.5676855895196505
GO:0060255 (term-term) GO:0050794	0.7839035631980146
GO:0060255 (term-term) GO:0051171	0.9064908533754295
GO:0060255 (term-term-ontology) GO:0010468	2.0
GO:0060255 (term-term-ontology) GO:0010604	2.0
GO:0060255 (term-term-ontology) GO:0010605	2.0
GO:0060255 (term-term-ontology) GO:0019222	2.0
GO:0060255 (term-term-ontology) GO:0043170	2.0
GO:0070887 (term-term) GO:0006979	0.44166991806476774
GO:0070887 (term-term) GO:0009636	0.5292376017764616
GO:0071731 (term-term) GO:0010035	0.4803921568627454
GO:0071731 (term-term-ontology) GO:0010035	2.0
GO:0071941 (term-term) GO:0019627	0.5275222866845911
GO:0071941 (term-term-ontology) GO:0019627	2.0
GO:0080090 (term-term) GO:0003700	0.626577943047265
GO:0080090 (term-term) GO:0006139	0.4701931587442078
GO:0080090 (term-term) GO:0006351	0.9012734343511366
GO:0080090 (term-term) GO:0006355	0.9163231295500394
GO:0080090 (term-term) GO:0009059	0.7151306157047082
GO:0080090 (term-term) GO:0010467	0.7001657174422371
GO:0080090 (term-term) GO:0010468	0.8910619744627841
GO:0080090 (term-term) GO:0016070	0.699089224460829
GO:0080090 (term-term) GO:0018130	0.7092422531551966
GO:0080090 (term-term) GO:0019219	0.9324502445560409
GO:0080090 (term-term) GO:0019222	0.9123036381835639
GO:0080090 (term-term) GO:0019438	0.7008868583714056
GO:0080090 (term-term) GO:0031323	0.9899318234586404
GO:0080090 (term-term) GO:0031326	0.9692845950760909
GO:0080090 (term-term) GO:0034654	0.7433322842320069
GO:0080090 (term-term) GO:0044271	0.6220703124999999
GO:0080090 (term-term) GO:0050794	0.870795252761364
GO:0080090 (term-term) GO:0051171	0.9898897838066976
GO:0080090 (term-term) GO:0060255	0.9064908533754295
GO:0080090 (term-term-ontology) GO:0019219	2.0
GO:0080090 (term-term-ontology) GO:0019222	2.0
GO:0090304 (term-term) GO:0006139	0.833000735216889
GO:0090304 (term-term) GO:0006351	0.6462254851338284
GO:0090304 (term-term) GO:0006355	0.6321175297680631
GO:0090304 (term-term) GO:0009059	0.5250810086710956
GO:0090304 (term-term) GO:0010467	0.6041922216610144
GO:0090304 (term-term) GO:0010468	0.6025441617598044
GO:0090304 (term-term) GO:0016070	0.8695557054566007
GO:0090304 (term-term) GO:0018130	0.5153459591567733
GO:0090304 (term-term) GO:0019219	0.6372691683017735
GO:0090304 (term-term) GO:0019222	0.5868683890465484
GO:0090304 (term-term) GO:0019438	0.5071998683452645
GO:0090304 (term-term) GO:0031323	0.5917463625200015
GO:0090304 (term-term) GO:0031326	0.6075982500093481
GO:0090304 (term-term) GO:0034641	0.6307892520860445
GO:0090304 (term-term) GO:0034654	0.5481251207151856
GO:0090304 (term-term) GO:0043170	0.6230914976592438
GO:0090304 (term-term) GO:0044271	0.4295175023651843
GO:0090304 (term-term) GO:0050794	0.4885398242253729
GO:0090304 (term-term) GO:0051171	0.6001378513813082
GO:0090304 (term-term) GO:0060255	0.6076686351160275
GO:0090304 (term-term) GO:0080090	0.6001378513813082
GO:0090304 (term-term-ontology) GO:0006139	2.0
GO:0090304 (term-term-ontology) GO:0016070	2.0
GO:0090304 (term-term-ontology) GO:0043170	2.0
GO:0098771 (term-term) GO:0006879	0.8529139685476407
GO:0098771 (term-term) GO:0009267	0.4959283893827304
GO:0098771 (term-term) GO:0010106	0.7130703789636496
GO:0098771 (term-term) GO:0019725	0.5726657376070086
GO:0098771 (term-term) GO:0031667	0.4806436002903458
GO:0098771 (term-term) GO:0042592	0.651060716898318
GO:0098771 (term-term) GO:0048878	0.9390103567318762
GO:0098771 (term-term) GO:0055076	0.9666596770811485
GO:0098771 (term-term) GO:0055082	0.8623575241667877
GO:0140110 (term-term) GO:0003700	0.9545006518075737
GO:0140110 (term-term) GO:0006351	0.727826031826539
GO:0140110 (term-term) GO:0006355	0.7429099401996766
GO:0140110 (term-term) GO:0009059	0.48384001306682467
GO:0140110 (term-term) GO:0010467	0.4648824071477222
GO:0140110 (term-term) GO:0010468	0.6231176798661462
GO:0140110 (term-term) GO:0016070	0.524022844525594
GO:0140110 (term-term) GO:0018130	0.5489778396061341
GO:0140110 (term-term) GO:0019219	0.727826031826539
GO:0140110 (term-term) GO:0019222	0.5906873814470237
GO:0140110 (term-term) GO:0019438	0.5417273875449333
GO:0140110 (term-term) GO:0031323	0.657491622786022
GO:0140110 (term-term) GO:0031326	0.693989340702724
GO:0140110 (term-term) GO:0034654	0.5789938217122683
GO:0140110 (term-term) GO:0044271	0.41206030150753775
GO:0140110 (term-term) GO:0050794	0.5563276248837336
GO:0140110 (term-term) GO:0051171	0.6664094340077652
GO:0140110 (term-term) GO:0060255	0.6107375607737664
GO:0140110 (term-term) GO:0080090	0.6664094340077652
GO:0140110 (term-term) GO:0090304	0.4290292686693954
GO:0140110 (term-term-ontology) GO:0003700	2.0
GO:0140110 (term-term-ontology) GO:0006355	2.0
GO:1901362 (term-term) GO:0003700	0.4700111108781787
GO:1901362 (term-term) GO:0006139	0.5588420060726625
GO:1901362 (term-term) GO:0006351	0.7406711807443286
GO:1901362 (term-term) GO:0006355	0.7256064903893836
GO:1901362 (term-term) GO:0009059	0.576227581484018
GO:1901362 (term-term) GO:0010467	0.47358740435550334
GO:1901362 (term-term) GO:0010468	0.6138545160171157
GO:1901362 (term-term) GO:0016070	0.5350790050795674
GO:1901362 (term-term) GO:0018130	0.9414508408002947
GO:1901362 (term-term) GO:0019219	0.7123807640982553
GO:1901362 (term-term) GO:0019222	0.5807314556502464
GO:1901362 (term-term) GO:0019438	0.9505638938353259
GO:1901362 (term-term) GO:0031323	0.6475597900058332
GO:1901362 (term-term) GO:0031326	0.6818627643297107
GO:1901362 (term-term) GO:0034641	0.4571214953271028
GO:1901362 (term-term) GO:0034654	0.9046063595760283
GO:1901362 (term-term) GO:0044271	0.7760765550239233
GO:1901362 (term-term) GO:0050794	0.5802526375549985
GO:1901362 (term-term) GO:0051171	0.6560788822417521
GO:1901362 (term-term) GO:0060255	0.6013659548716174
GO:1901362 (term-term) GO:0080090	0.6560788822417521
GO:1901362 (term-term) GO:0090304	0.46274025360607496
GO:1901362 (term-term) GO:0140110	0.5035387177352206
GO:1901362 (term-term-ontology) GO:0006694	2.0
GO:1901362 (term-term-ontology) GO:0034654	2.0
GO:1901698 (term-term) GO:0010035	0.47564687975646935
GO:1901698 (term-term) GO:0071731	0.8529139685476407
GO:1901698 (term-term-ontology) GO:0071731	2.0
GO:1901700 (term-term) GO:0010035	0.609670188920909
GO:1901700 (term-term) GO:0071731	0.6015037593984968
GO:1901700 (term-term) GO:1901698	0.5872652313330288
GO:1901700 (term-term-ontology) GO:0071731	2.0
GO:1901701 (term-term) GO:0070887	0.4837662337662347
GO:1901701 (term-term) GO:1901700	0.5260389268805892
GO:1901701 (term-term-ontology) GO:0070887	2.0
GO:1901701 (term-term-ontology) GO:1901700	2.0
GO:2000112 (term-term-ontology) GO:0031326	2.0
GO:2000679 (term-term) GO:0009266	0.41328413284133064
GO:2000679 (term-term) GO:0009408	0.4637101811367911
GO:2000679 (term-term) GO:0051085	0.6635316247354798
GO:2001057 (term-term) GO:0071941	0.6936416184971109
