"C5_Fe_NO_1" "C5_Fe_NO_2" "C5_Fe_YES_1" "C5_Fe_YES_2" "C6_Fe_NO_1" "C6_Fe_NO_2" "C6_Fe_YES_1" "C6_Fe_YES_2"
"Rv0990c" -2.93144797965964 -3.15008033021128 -1.66688615900918 -1.91335290737798 2.20355738464427 3.87797092522664 2.03317365359508 1.54706541279208
"Rv0991c" -3.01237761634767 -3.67081977087477 -2.05322819570076 -1.94771610933474 2.92017632029962 3.76302106692283 2.30583960017613 1.69510470485938
"Rv1048c" -0.798120660309413 -1.32719322435736 -0.568709164154053 -0.309667829728928 1.18951390783823 0.935799976828537 0.748455129880069 0.129921864002911
"Rv1057" -0.962194930815837 -1.69925554266055 -0.870875165664398 -0.495673308586308 1.09944999495367 1.56200047852271 0.78917999782842 0.577368476422286
"Rv1072" -0.724101736310224 -1.23692897797171 -0.705732065067794 -0.604037788831885 0.959594037428374 1.00143667685357 0.781051471298982 0.528718382600697
"Rv1073" -1.36807105454553 -1.82257436258133 -1.06903843407564 -0.894522115394583 1.40883532679449 1.78181009033237 1.10164778536437 0.861912764105858
"Rv1148c" -1.26181625228144 -1.3271296203438 -0.586332002708781 0.0355506864327357 1.27218608830316 1.31675978432208 0.0579596725763429 0.492821643699702
"Rv1170" -1.4073490774114 -1.51000508005001 -1.02433727989645 -0.646713284701539 1.27553541226199 1.64181874519941 0.898060124779041 0.772990439818945
"Rv1221" -1.38993991961555 -1.94523910900981 -1.16287471253422 -0.855238294619266 1.46911259094879 1.86606643767656 1.14936919089417 0.868743816259314
"Rv1222" -1.06335278353183 -1.25527867143327 -0.800066010760141 -0.51461418333048 1.10109564047491 1.21753581449019 0.810596389121886 0.504083804968733
"Rv1223" -0.318308955085103 -0.532558676650302 -0.321422212496199 0.030827567622012 0.29741684771766 0.553450784017746 0.240476332346969 0.0501183125272169
"Rv1239c" -1.10958510075823 -1.74280550254866 -0.917932669958883 -0.677921159405335 1.76714244572672 1.08524815758017 1.02265851749904 0.573195311865176
"Rv1265" -1.2988361057766 -1.55743749740875 -0.413406040738466 -0.152380579024564 1.6855486811337 1.17072492205164 0.381785465959473 0.184001153803559
"Rv1285" -2.57814863570518 -2.6155080228332 -2.2038419115411 -2.05924588187112 2.83391365189462 2.35974300664376 2.17456957131956 2.08851822209267
"Rv1302" -0.488724170342924 -0.868098735702016 -0.461551509986045 -0.258744684994411 0.661089599257426 0.695733306787513 0.515205461741393 0.205090733239064
"Rv1316c" -1.42535021387355 -1.87791521640487 -0.84334217544088 -0.68254866698214 2.00152550018329 1.30173993009513 0.548501482803089 0.977389359619932
"Rv1317c" -2.11363931839598 -2.32391744379137 -1.36063150423299 -1.08706628956312 2.5093843837318 1.92817237845556 1.30578453378904 1.14191326000707
"Rv1342c" -1.71998090108736 -2.34562243771081 -0.623335131920574 -0.525288804041677 2.31684384350124 1.74875949529692 1.18491085214701 -0.0362869161847608
"Rv1343c" -1.79399909014 -1.97157444047398 -0.630648177708738 -0.380140929163188 2.10520013204815 1.66037339856583 0.719763084222894 0.291026022649031
"Rv1348" -1.21105580880494 -1.49684613224764 -0.678734054961929 -0.21580422124823 1.11449787408602 1.59340406696657 0.564209433067976 0.330328843142182
"Rv1375" -2.07592689454047 -2.38750225879724 -1.83623958734255 -1.62040318960208 2.47598836702445 1.98744078631326 1.75372468065562 1.70291809628901
"Rv1376" -1.47427578700177 -1.3821352052957 -0.990335733990163 -0.670977955189974 1.38194490446773 1.47446608782974 0.732313600883558 0.929000088296581
"Rv1377c" -0.983665688953753 -1.22436347254488 -0.45801040717818 -0.283737739548839 1.25016232981643 0.957866831682203 0.34938901065865 0.392359136068367
"Rv1378c" -1.52014621880303 -0.873667158017359 -0.652616883085319 0.0489098738241003 0.830339760373355 1.56347361644704 0.108239948814481 0.495467060446735
"Rv1403c" -2.34037261957142 -2.5938057708571 -2.05825290271232 -1.39510457172987 2.38735854264107 2.54681984778745 1.72254943554648 1.7308080388957
"Rv1405c" -2.91561105519069 -3.38617753719771 -2.69527539111646 -2.21135283429783 3.40269895785607 2.89908963453233 2.5055989344729 2.40102929094139
"Rv1460" -2.07377602308872 -1.8722195781455 -0.886673365980814 -0.354280403179198 1.53196394037495 2.41403166085927 0.504476137191254 0.736477631968758
"Rv1462" -1.73334834247407 -1.66882275659949 -0.639310991775902 -0.100767920670306 1.51152424172825 1.89064685734531 0.252548020383573 0.487530892062636
"Rv1464" -1.32408666584989 -1.48769749830317 -0.372824472162058 -0.0745374492610953 1.35131024098812 1.46047392316495 0.125813064125731 0.321548857297424
"Rv1471" -1.04144799273164 -1.67379052889996 -0.601913702823679 -0.22390338223148 1.26085649334679 1.45438202828481 0.628714021041566 0.197103064013592
"Rv1519" -2.53509995398997 -3.20935127262716 -1.65095303172923 -1.83306862764139 3.0369207727993 2.70753045381782 1.91763998413338 1.56638167523723
"Rv1520" -1.40613439533085 -2.0851573680466 -0.889752287961553 -1.093882465313 1.64189875688606 1.84939300649139 0.919442440412945 1.06419231286161
"Rv1557" -2.04171845391724 -2.48488269195801 -1.14968409664631 -1.08895235894417 2.34028585349025 2.18631529238499 1.42919975476823 0.809436700822245
"Rv1593c" -0.356888311347979 -0.726873278073992 -0.249755284251317 -0.196583518875786 0.473509062337669 0.610252527084301 0.26158781354702 0.184750989580083
"Rv1645c" -1.46967412834943 -1.51210782386036 -0.888022948462774 -0.838897064669998 1.56603079197593 1.41575116023386 0.774229677755379 0.952690335377392
"Rv1706c" -2.51376064514552 -2.34637815850376 -1.42911889822825 -1.11638772615467 2.05495282460855 2.80518597904073 1.57029695733459 0.97520966704832
"Rv1724c" -1.08056146349532 -1.37841732916803 -0.51057323299422 -0.227666276303032 1.63735830606671 0.821620486596644 0.721391309944519 0.0168481993527334
"Rv1760" -2.2665634243582 -2.40532091853853 -1.71195007429209 -1.54363345478822 2.38125265297327 2.29063168992347 1.92485772573367 1.33072580334664
"Rv1812c" -3.35982200429539 -3.40628181754995 -1.95708017985009 -1.61835726479878 3.42265228011393 3.34345154173141 1.82438960221654 1.75104784243233
"Rv1813c" -3.24222128099852 -3.61197577831898 -2.0802686187835 -1.72617851523754 3.80430223182883 3.04989482748866 1.94704183588762 1.85940529813342
"Rv1831" -2.33642433565227 -2.52305826023202 -1.81671884298839 -1.61067663216083 2.96956441095375 1.88991818493053 1.68535285477642 1.7420426203728
"Rv1833c" -0.917971074696385 -1.32176695365538 -0.309378170873455 -0.144028534504544 1.00420852151441 1.23552950683735 0.35078576065502 0.102620944722978
"Rv1843c" -0.596936583460825 -0.651128590935153 -0.439555533224699 -0.111686986175553 0.740729891759676 0.507335282636303 0.224962380345049 0.326280139055204
"Rv1846c" -1.01361495065801 -1.0950459309506 -0.842372511659613 -0.509166066289757 1.17663297896004 0.932027902648577 0.71446968616385 0.637068891785519
"Rv1847" -4.20575667705071 -4.50052896044017 -1.03172495558226 -0.734571500942133 4.09878107645453 4.60750456103636 1.31305290791505 0.453243548609342
"Rv1855c" -0.724439173371513 -1.13689252441 -0.693918464909512 -0.476756003674605 0.977781213265519 0.88355048451599 0.691189673349962 0.479484795234156
"Rv1876" -1.11917379667611 -1.54435715757607 -0.454503418265089 -0.0911303360274749 1.35913335421488 1.3043976000373 0.556829636386099 -0.0111958820935341
"Rv1877" -0.929178933617677 -1.16971806756067 -0.497818023939676 -0.216086429018667 0.764163666873485 1.33473333430486 0.517967253370001 0.195937199588341
"Rv1945" -1.41869633703635 -1.96249040679105 -0.806995643358338 -0.484757385540379 1.42728039260953 1.95390635121787 0.693147327858774 0.598605701039943
"Rv1950c" -1.80536000999138 -1.67351004761815 -1.05724113698867 -0.792052163386281 1.60738610360969 1.87148395399984 0.849849304229993 0.999443996144958
"Rv1955" -2.57575314079527 -3.25466077275102 -2.40990206586424 -2.30793605390169 2.62716023833407 3.20325367521222 2.49722034189546 2.22061777787047
"Rv1956" -2.09147174543808 -2.83801117110152 -2.12385128942665 -1.67353538592301 2.12222270191351 2.80726021462608 1.90420190829568 1.89318476705398
"Rv1986" -1.11889114387545 -1.52729230092574 -0.826176894471259 -0.491984634337627 1.39023950614995 1.25594393865124 0.563942120563571 0.754219408245316
"Rv1991A" -3.31676993624687 -3.69923947029418 -1.23924658070917 -0.952866735582542 3.25162637525672 3.76438303128432 0.999286341241418 1.1928269750503
"Rv1991c" -2.3317070307434 -3.00137823909197 -1.02183518904296 -1.15351953951028 2.50619725508377 2.82688801475161 1.20424566762647 0.971109060926763
"Rv1992c" -4.57455764091346 -4.57192909009205 -1.82300685967219 -1.43869901060558 4.00239634300233 5.14409038800318 1.54898099989181 1.71272487038597
"Rv1993c" -5.18704417606838 -4.6562195105666 -1.42800237540928 -1.13883847878014 4.26497035650904 5.57829333012594 1.43077412802925 1.13606672616018
"Rv1994c" -5.40304228656125 -5.63170711836104 -1.59941464317931 -1.16118610616246 5.2959602842495 5.73878912067279 1.5043827826369 1.25621796670486
"Rv1995" -3.12391909888161 -4.09890366008211 -2.08609104402106 -1.22749719091526 3.43639439853374 3.78642836042998 2.17910982839161 1.1344784065447
"Rv2025c" -2.70910311357082 -3.07981069484438 -2.37671331369888 -2.21692563067413 2.92724482293042 2.86166898548479 2.22860658560592 2.36503235876709
"Rv2053c" -0.865855879828779 -1.15953018037782 -0.523550486951348 -0.273243255598534 0.904104628601964 1.12128143160463 0.538438946178339 0.258354796371544
"Rv2107" -1.32416657254577 -1.7425629054376 -0.788795638258101 -0.353539906989189 1.24058263450034 1.82614684348303 0.559599169680969 0.582736375566321
"Rv2122c" -4.2543148139229 -4.44216459372984 -0.825187453144175 -1.95762344653382 4.35514224414342 4.34133716350931 0.552488148526909 2.23032275115109
"Rv2123" -4.29023567780766 -4.33102882840574 -1.0228284886639 -0.126941572574788 4.15006356577455 4.47120094043886 1.38822325021223 -0.238453188973543
"Rv2133c" -1.49966760487674 -1.77597625035798 -1.07855711405681 -0.737797959141454 1.66731536500474 1.60832849022998 0.93783153583881 0.878523537359455
"Rv2134c" -1.2578194573903 -1.56624789490684 -1.10735771279102 -0.751609604240052 1.6540621428452 1.17000520945194 0.957777265988612 0.901190051042465
"Rv2144c" -0.448908058594803 -0.658226395494787 -0.338039995669418 -0.0296208273127609 0.410839291151024 0.696295162938566 0.305686436453795 0.0619743865283828
"Rv2221c" -0.957892960946736 -0.956148315934024 -0.423882680252977 0.0678086139340728 1.09252177593581 0.82151950094495 0.178303810114276 0.177770256204629
"Rv2358" -1.80125716095882 -2.17066912064503 -1.5885360520912 -1.49067269631985 2.16716654172917 1.80475973987469 1.64260694552466 1.43660180288639
"Rv2359" -1.75161942282275 -2.27874427870867 -1.57096155687785 -1.13343518185187 2.23724597653099 1.79311772500043 1.53294461923595 1.17145211949377
"Rv2382c" -2.53345145085713 -2.4655836408031 -0.208622083525126 -0.19891576803583 2.48684577055479 2.51218932110544 0.00181298545665309 0.405724866104304
"Rv2383c" -3.13727015037427 -3.15689142652511 -0.753707373272739 -0.646621748909114 3.0897285887435 3.20443298815589 0.683842415276063 0.716486706905791
"Rv2386c" -2.43081638340648 -2.84866411089541 -0.891322967299048 -1.03824913474891 2.77543832246235 2.50404217183954 1.18852286310171 0.741049238946256
"Rv2391" -1.14017413125637 -1.49747410278679 -0.566953291932448 -0.337906698266819 0.74070193841624 1.89694629562692 0.609153990670613 0.29570599952865
"Rv2395B" -2.23400052516666 -2.09546603522416 -1.93112037455647 -1.30856409048772 2.06378634337774 2.26568021701307 1.71956513683546 1.52011932820873
"Rv2443" -1.20163829628094 -1.47538715704693 -0.89807874323751 -0.814412826645097 1.0724876564859 1.60453779684198 1.21520853571717 0.497283034165442
"Rv2453c" -1.34984618771927 -1.35432238681956 -0.763927023499424 -0.693829065199913 1.61603120766971 1.08813736686912 0.620128666141285 0.837627422558054
"Rv2454c" -1.10413541115785 -1.35521404704996 -0.973324954901787 -0.571371939773567 1.51408538831658 0.945264069891228 0.790697028909117 0.753999865766239
"Rv2466c" -1.11548734321338 -1.68257586012242 -0.539776052913925 -0.432903008493644 1.02090664906201 1.77715655427378 0.280165171805639 0.69251388960193
"Rv2482c" -0.743170979512821 -1.12380132066751 -0.501633921480006 -0.384426984872438 1.1800245650396 0.686947735140733 0.44685142386062 0.439209482491822
"Rv2483c" -1.11948980480835 -1.50956056690371 -1.15932758629334 -0.752963104197099 1.37001507284936 1.2590352988627 0.874351445434873 1.03793924505557
"Rv2558" -2.94515872101068 -2.94801763705005 -2.31265244663223 -2.16142184612534 2.89283956262013 3.00033679544059 2.12636698095036 2.3477073118072
"Rv2570" -2.21059700197236 -2.64541746614058 -1.39281586388625 -1.21488016404471 2.81491508730825 2.04109938080469 1.25255204795821 1.35514397997275
"Rv2583c" -0.69383128946765 -0.964239397410815 -0.568550983482396 -0.335854362793047 1.00100915138525 0.657061535493209 0.469647396080791 0.434757950194652
"Rv2584c" -0.698509032480043 -0.824948703248277 -0.331599950162692 -0.301167433908557 0.675084288363325 0.848373447364994 0.365481251855384 0.267286132215864
"Rv2620c" -1.13674471076766 -1.76106668400784 -0.412216340436059 -0.409713075931546 1.45598006893964 1.44183132583585 -0.00698501624441339 0.828914432612019
"Rv2621c" -1.58933978598124 -1.31546401974391 -0.352381712066488 -0.238338482843719 1.28870198973683 1.61610181598831 0.232244748030376 0.358475446879831
"Rv2639c" -1.63099663179427 -1.96191638027625 -1.17524388700796 -1.0643654609972 1.59951960092989 1.99339341114063 0.935551401744354 1.30405794626081
"Rv2640c" -2.34648686140939 -2.42936708161478 -1.91364785243206 -1.52368082110667 1.94364994374144 2.83220399928273 1.75372836832241 1.68360030521632
"Rv2641" -2.94534487356742 -3.53981991283701 -1.5401178532562 -1.43730874121581 3.01077684675789 3.47438793964654 1.55123619509648 1.42619039937553
"Rv2642" -2.48989852699798 -2.90478211029223 -1.04311046971395 -0.8746554140592 2.17084900443942 3.22383163285078 1.13692301943604 0.780842864337111
"Rv2643" -2.61215901437652 -2.95674395971643 -1.28099879735851 -1.1580904185116 2.35602596403231 3.21287701006064 1.39153490960797 1.04755430626213
"Rv2658c" -1.79180144737418 -2.38160211957594 -1.64002589340958 -1.46574149130515 2.24694177494513 1.926461792005 1.63278816311296 1.47297922160177
"Rv2662" -3.56460333707128 -3.19581500522971 -2.38297811938943 -2.78708743688674 3.10295667555861 3.65746166674238 2.78191784722756 2.38814770904861
"Rv2686c" -0.96179762542641 -1.24168960550223 -0.797505603151735 -0.537281637931678 1.14048822140444 1.0629990095242 0.674876440361213 0.659910800722201
